VALIDDATE,ISSUEDATE,EIAKT,EINORM,GDAKT,GDNORM,TTAKT,TTNORM
2013-01-01,2013-01-02,19.3,23.4,16.6,19.6,0.4,-2.4
2013-01-02,2013-01-03,21.1,23.3,17.9,19.7,-0.9,-2.4
2013-01-03,2013-01-04,18.7,23.4,15,19.7,2,-2.5
2013-01-04,2013-01-05,22.6,23.4,20.2,19.8,-3.2,-2.5
2013-01-05,2013-01-06,23.4,23.5,19.6,19.8,-2.6,-2.6
2013-01-06,2013-01-07,22,23.5,18,19.9,-1,-2.7
2013-01-07,2013-01-08,20.3,23.5,16.8,19.9,0.2,-2.7
2013-01-08,2013-01-09,21.2,23.6,18,19.9,-1,-2.7
2013-01-09,2013-01-10,23.8,23.6,19,19.9,-2,-2.8
2013-01-10,2013-01-11,24.8,23.6,19.7,19.9,-2.7,-2.8
2013-01-11,2013-01-12,24.9,23.7,21.7,19.9,-4.7,-2.9
2013-01-12,2013-01-13,26.7,23.7,24,20,-7,-2.9
2013-01-13,2013-01-14,28.3,23.7,24.1,20,-7.1,-2.9
2013-01-14,2013-01-15,26.6,23.7,21.9,20,-4.9,-3
2013-01-15,2013-01-16,24,23.7,20.3,20,-3.3,-3
2013-01-16,2013-01-17,24.1,23.7,21.4,20,-4.4,-3
2013-01-17,2013-01-18,30.3,23.7,29.4,20,-12.4,-3
2013-01-18,2013-01-19,38,23.7,35.2,20,-18.2,-3.1
2013-01-19,2013-01-20,29.3,23.7,22,20,-5,-3.2
2013-01-20,2013-01-21,26.7,23.7,24.1,20,-7.1,-3.2
2013-01-21,2013-01-22,33.6,23.7,30.8,20,-13.8,-3.3
2013-01-22,2013-01-23,33.7,23.7,29.8,20.1,-12.8,-3.3
2013-01-23,2013-01-24,35.3,23.7,32.4,20.2,-15.4,-3.3
2013-01-24,2013-01-25,36,23.7,30.1,20.3,-13.1,-3.3
2013-01-25,2013-01-26,27.8,23.6,22.1,20.3,-5.1,-3.3
2013-01-26,2013-01-27,25.2,23.6,20.4,20.3,-3.4,-3.4
2013-01-27,2013-01-28,21.2,23.6,15.4,20.3,1.6,-3.3
2013-01-28,2013-01-29,19.1,23.5,15.3,20.3,1.7,-3.3
2013-01-29,2013-01-30,18.9,23.5,14.5,20.2,2.5,-3.4
2013-01-30,2013-01-31,18.6,23.5,15.7,20.2,1.3,-3.5
2013-01-31,2013-02-01,22.2,23.5,20.4,20.2,-3.4,-3.6
2013-02-01,2013-02-02,25.6,23.5,22.7,20.1,-5.7,-3.5
2013-02-02,2013-02-03,26,23.4,22,20.1,-5,-3.5
2013-02-03,2013-02-04,23,23.4,18.3,20.1,-1.3,-3.5
2013-02-04,2013-02-05,20.1,23.3,16.5,20,0.5,-3.5
2013-02-05,2013-02-06,21.7,23.2,18,20,-1,-3.6
2013-02-06,2013-02-07,22.3,23.3,18.1,19.9,-1.1,-3.5
2013-02-07,2013-02-08,22.7,23.2,18.9,20,-1.9,-3.5
2013-02-08,2013-02-09,25.1,23.1,20.7,19.9,-3.7,-3.5
2013-02-09,2013-02-10,26.3,23.2,22.4,19.9,-5.4,-3.5
2013-02-10,2013-02-11,25,23.1,20.9,19.8,-3.9,-3.4
2013-02-11,2013-02-12,22.4,23,18.7,19.8,-1.7,-3.4
2013-02-12,2013-02-13,21.9,22.9,18.9,19.8,-1.9,-3.4
2013-02-13,2013-02-14,20.4,22.8,17,19.7,0,-3.3
2013-02-14,2013-02-15,19.7,22.8,16.9,19.6,0.1,-3.3
2013-02-15,2013-02-16,19.4,22.7,16.5,19.6,0.5,-3.2
2013-02-16,2013-02-17,19.8,22.6,16.8,19.5,0.2,-3.1
2013-02-17,2013-02-18,20.9,22.5,18.1,19.4,-1.1,-3.1
2013-02-18,2013-02-19,22.3,22.5,18.2,19.3,-1.2,-3
2013-02-19,2013-02-20,22.9,22.4,19.3,19.3,-2.3,-2.9
2013-02-20,2013-02-21,24.6,22.3,22.8,19.2,-5.8,-2.8
2013-02-21,2013-02-22,24.2,22.2,20.6,19.3,-3.6,-2.7
2013-02-22,2013-02-23,22.2,22.1,19.7,19.2,-2.7,-2.6
2013-02-23,2013-02-24,25.8,22,22,19.1,-5,-2.5
2013-02-24,2013-02-25,27.9,21.9,23.6,19,-6.6,-2.4
2013-02-25,2013-02-26,25.9,21.7,21,19,-4,-2.3
2013-02-26,2013-02-27,18.1,21.7,15,18.9,2,-2.2
2013-02-27,2013-02-28,19.1,21.6,16,18.9,1,-2.1
2013-02-28,2013-03-01,18.7,21.3,16.3,18.8,0.7,-1.9
2013-03-01,2013-03-02,22.1,21.3,18,18.7,-1,-1.8
2013-03-02,2013-03-03,21.1,21.1,18.5,18.6,-1.5,-1.7
2013-03-03,2013-03-04,21.2,21,16.8,18.5,0.2,-1.6
2013-03-04,2013-03-05,18.6,20.8,15.5,18.4,1.5,-1.5
2013-03-05,2013-03-06,18.2,20.8,15.4,18.3,1.6,-1.3
2013-03-06,2013-03-07,21,20.6,20.4,18.1,-3.4,-1.2
2013-03-07,2013-03-08,24.4,20.5,22.7,18,-5.7,-1.1
2013-03-08,2013-03-09,25.1,20.4,24.4,17.9,-7.4,-0.9
2013-03-09,2013-03-10,27.7,20.4,26.3,17.8,-9.3,-0.8
2013-03-10,2013-03-11,27.6,20.2,24.9,17.6,-7.9,-0.7
2013-03-11,2013-03-12,24.7,20.1,21.4,17.5,-4.4,-0.6
2013-03-12,2013-03-13,25.5,19.9,24.6,17.4,-7.6,-0.4
2013-03-13,2013-03-14,28.9,19.7,26.3,17.2,-9.3,-0.3
2013-03-14,2013-03-15,28.2,19.6,26.2,17.1,-9.2,-0.1
2013-03-15,2013-03-16,26.4,19.4,23,16.9,-6,0
2013-03-16,2013-03-17,22.4,19.2,19.5,16.8,-2.5,0.2
2013-03-17,2013-03-18,24.6,19.1,23.6,16.7,-6.6,0.3
2013-03-18,2013-03-19,26.7,18.9,23.8,16.5,-6.8,0.5
2013-03-19,2013-03-20,25.9,18.7,22.2,16.5,-5.2,0.6
2013-03-20,2013-03-21,24.4,18.5,22.1,16.3,-5.1,0.8
2013-03-21,2013-03-22,25.7,18.4,24.4,16.2,-7.4,0.9
2013-03-22,2013-03-23,24.8,18.2,22.2,16,-5.2,1.1
2013-03-23,2013-03-24,22.8,18,21.1,15.9,-4.1,1.2
2013-03-24,2013-03-25,22,17.8,20.3,15.7,-3.3,1.4
2013-03-25,2013-03-26,20.6,17.6,18.8,15.6,-1.8,1.5
2013-03-26,2013-03-27,19.9,17.4,17.7,15.4,-0.7,1.7
2013-03-27,2013-03-28,19.2,17.2,17.9,15.2,-0.9,1.9
2013-03-28,2013-03-29,20.7,17.1,19.7,15.1,-2.7,2
2013-03-29,2013-03-30,19.9,16.9,18.4,14.9,-1.4,2.2
2013-03-30,2013-03-31,19.3,16.7,18.5,14.8,-1.5,2.4
2013-03-31,2013-04-01,19.3,16.5,19,14.6,-2,2.4
2013-04-01,2013-04-02,18.3,16.3,18.1,14.4,-1.1,2.5
2013-04-02,2013-04-03,16.1,16.1,15.8,14.3,1.2,2.7
2013-04-03,2013-04-04,15.3,15.9,15.1,14.1,1.9,2.8
2013-04-04,2013-04-05,16.2,15.7,16.5,13.9,0.5,3
2013-04-05,2013-04-06,17.6,15.5,17.3,13.8,-0.3,3.2
2013-04-06,2013-04-07,17.6,15.2,17.2,13.6,-0.2,3.4
2013-04-07,2013-04-08,20.3,15,18.3,13.4,-1.3,3.5
2013-04-08,2013-04-09,19,14.8,18.2,13.3,-1.2,3.7
2013-04-09,2013-04-10,18.3,14.6,17.4,13.1,-0.4,3.9
2013-04-10,2013-04-11,16.8,14.3,15.6,12.9,1.4,4.1
2013-04-11,2013-04-12,16.5,14.1,14.9,12.8,2.1,4.2
2013-04-12,2013-04-13,17.4,13.9,15.3,12.5,1.7,4.4
2013-04-13,2013-04-14,14.4,13.7,12.7,12.3,4.3,4.6
2013-04-14,2013-04-15,13.4,13.5,10.8,12.1,6.2,4.8
2013-04-15,2013-04-16,14,13.3,11.1,12,5.9,5
2013-04-16,2013-04-17,11.2,13.1,8.1,11.8,8.9,5.1
2013-04-17,2013-04-18,11.3,12.8,8.7,11.5,8.3,5.3
2013-04-18,2013-04-19,12.6,12.6,9.9,11.4,7.1,5.5
2013-04-19,2013-04-20,11.8,12.4,10.8,11.1,6.2,5.8
2013-04-20,2013-04-21,10.6,12.1,9.9,10.9,7.1,6
2013-04-21,2013-04-22,12.3,11.9,11.1,10.7,5.9,6.1
2013-04-22,2013-04-23,12.6,11.6,9.5,10.6,7.5,6.4
2013-04-23,2013-04-24,10.3,11.4,9.3,10.3,7.7,6.6
2013-04-24,2013-04-25,8.8,11.2,7.9,10.1,9.1,6.8
2013-04-25,2013-04-26,10.7,11,9.8,9.9,7.2,7.1
2013-04-26,2013-04-27,11.8,10.8,10.8,9.7,6.2,7.3
2013-04-27,2013-04-28,10.9,10.5,10.5,9.5,6.5,7.5
2013-04-28,2013-04-29,10.6,10.3,9.2,9.2,7.8,7.8
2013-04-29,2013-04-30,11.2,10,8.8,9,8.2,8
2013-04-30,2013-05-01,10.3,9.8,9.8,8.8,7.2,8.3
2013-05-01,2013-05-02,10.1,9.6,9,8.6,8,8.4
2013-05-02,2013-05-03,9.1,9.4,9.2,8.5,7.8,8.6
2013-05-03,2013-05-04,6.5,9.1,5.3,8.3,11.7,8.8
2013-05-04,2013-05-05,5.5,8.9,5.2,8.1,11.8,9
2013-05-05,2013-05-06,4.7,8.7,4.3,7.8,12.7,9.2
2013-05-06,2013-05-07,2.2,8.4,1.3,7.7,15.7,9.4
2013-05-07,2013-05-08,1.9,8.2,2.9,7.5,14.1,9.6
2013-05-08,2013-05-09,3.5,8.1,2.6,7.4,14.4,9.8
2013-05-09,2013-05-10,2.1,7.9,1.5,7.2,15.5,9.9
2013-05-10,2013-05-11,4.5,7.7,4.4,7,12.6,10.1
2013-05-11,2013-05-12,5.2,7.5,4.3,6.8,12.7,10.3
2013-05-12,2013-05-13,5.5,7.3,4.7,6.6,12.3,10.5
2013-05-13,2013-05-14,7.5,7.1,7.3,6.4,9.7,10.6
2013-05-14,2013-05-15,7.8,7,7,6.3,10,10.8
2013-05-15,2013-05-16,4.1,6.8,3.4,6.1,13.6,11
2013-05-16,2013-05-17,0.7,6.6,0.7,6,16.3,11.1
2013-05-17,2013-05-18,0.4,6.4,0.4,5.8,16.6,11.3
2013-05-18,2013-05-19,1.4,6.2,1.5,5.7,15.5,11.4
2013-05-19,2013-05-20,0,6.1,0.5,5.5,16.5,11.5
2013-05-20,2013-05-21,2.8,5.9,2.6,5.4,14.4,11.7
2013-05-21,2013-05-22,5.7,5.7,4.4,5.2,12.6,11.8
2013-05-22,2013-05-23,5.3,5.7,4.3,5.1,12.7,11.9
2013-05-23,2013-05-24,4,5.5,3.4,4.9,13.6,12
2013-05-24,2013-05-25,2.6,5.3,2.9,4.8,14.1,12.2
2013-05-25,2013-05-26,2.6,5.2,2.4,4.6,14.6,12.3
2013-05-26,2013-05-27,3.4,5,2.8,4.6,14.2,12.5
2013-05-27,2013-05-28,0.8,4.9,0.3,4.5,16.7,12.6
2013-05-28,2013-05-29,1,4.8,0.8,4.3,16.2,12.7
2013-05-29,2013-05-30,0,4.8,0,4.2,17.4,12.8
2013-05-30,2013-05-31,0,4.7,0,4.2,17.4,12.9
2013-05-31,2013-06-01,0,4.6,0.8,4.1,16.2,12.9
2013-06-01,2013-06-02,0,4.5,0,4.1,18.4,13
2013-06-02,2013-06-03,1.5,4.4,1.4,4.1,15.6,13.2
2013-06-03,2013-06-04,6.7,4.2,6.2,4,10.8,13.3
2013-06-04,2013-06-05,3.8,4.2,3.6,3.8,13.4,13.3
2013-06-05,2013-06-06,0.7,4.1,1.2,3.8,15.8,13.5
2013-06-06,2013-06-07,0,3.9,0,3.7,17.7,13.6
2013-06-07,2013-06-08,0,3.8,1.4,3.6,15.6,13.7
2013-06-08,2013-06-09,4.5,3.7,4.8,3.5,12.2,13.8
2013-06-09,2013-06-10,5.6,3.6,4.5,3.4,12.5,14
2013-06-10,2013-06-11,3.5,3.5,2.8,3.2,14.2,14.1
2013-06-11,2013-06-12,0.1,3.4,0.8,3.1,16.2,14.2
2013-06-12,2013-06-13,2.2,3.3,2,3,15,14.3
2013-06-13,2013-06-14,2.9,3.2,2.4,2.9,14.6,14.4
2013-06-14,2013-06-15,1.4,3.1,1.5,2.8,15.5,14.5
2013-06-15,2013-06-16,2.5,3,3,2.7,14,14.6
2013-06-16,2013-06-17,1.9,2.9,1.7,2.6,15.3,14.7
2013-06-17,2013-06-18,2,2.9,2.3,2.6,14.7,14.8
2013-06-18,2013-06-19,0.5,2.8,1.2,2.5,15.8,14.9
2013-06-19,2013-06-20,0,2.7,0,2.4,18,15
2013-06-20,2013-06-21,0,2.6,0,2.3,18.2,15.2
2013-06-21,2013-06-22,0,2.5,0,2.2,17.9,15.3
2013-06-22,2013-06-23,0,2.3,0,2.1,18.8,15.4
2013-06-23,2013-06-24,0,2.2,0,2.1,19.6,15.5
2013-06-24,2013-06-25,0,2.2,0,2,18.6,15.6
2013-06-25,2013-06-26,0.4,2.1,0.6,1.9,16.4,15.8
2013-06-26,2013-06-27,0.5,2,0,1.8,17.9,15.9
2013-06-27,2013-06-28,0,2,0,1.8,17.8,16.1
2013-06-28,2013-06-29,0,1.9,0.4,1.7,16.6,16.2
2013-06-29,2013-06-30,1.2,1.8,1,1.7,16,16.3
2013-06-30,2013-07-01,0,1.8,0.4,1.6,16.6,16.4
2013-07-01,2013-07-02,0.6,1.6,0.9,1.5,16.1,16.6
2013-07-02,2013-07-03,0.4,1.6,0.8,1.4,16.2,16.8
2013-07-03,2013-07-04,0.2,1.5,0,1.3,17.4,16.8
2013-07-04,2013-07-05,0,1.5,0,1.3,18.1,17
2013-07-05,2013-07-06,0,1.4,0,1.3,18.3,17.1
2013-07-06,2013-07-07,0,1.3,0,1.2,20.1,17.2
2013-07-07,2013-07-08,0,1.3,0,1.2,17.5,17.2
2013-07-08,2013-07-09,0,1.2,0,1.1,18.7,17.3
2013-07-09,2013-07-10,1.3,1.2,1.8,1,15.2,17.4
2013-07-10,2013-07-11,2,1.1,1.9,0.9,15.1,17.4
2013-07-11,2013-07-12,0.2,1,0.9,0.9,16.1,17.5
2013-07-12,2013-07-13,0,1,0,0.8,19.1,17.6
2013-07-13,2013-07-14,1.4,1,2,0.8,15,17.6
2013-07-14,2013-07-15,1.5,0.9,0.3,0.8,16.7,17.6
2013-07-15,2013-07-16,0,0.9,0,0.8,17.1,17.6
2013-07-16,2013-07-17,0,0.9,0,0.7,18,17.6
2013-07-17,2013-07-18,0,0.9,0,0.7,19,17.6
2013-07-18,2013-07-19,1,0.9,1.2,0.7,15.8,17.6
2013-07-19,2013-07-20,1.7,0.9,1.1,0.7,15.9,17.6
2013-07-20,2013-07-21,0,0.9,0,0.7,17,17.6
2013-07-21,2013-07-22,0.8,0.9,2.3,0.7,14.7,17.6
2013-07-22,2013-07-23,2.1,1,2.4,0.6,14.6,17.6
2013-07-23,2013-07-24,0,1,0,0.6,18.2,17.6
2013-07-24,2013-07-25,0,0.9,0,0.6,19.3,17.6
2013-07-25,2013-07-26,0,0.9,0,0.6,20.7,17.6
2013-07-26,2013-07-27,0,1,0,0.7,20.7,17.6
2013-07-27,2013-07-28,0,0.9,0,0.7,20.6,17.6
2013-07-28,2013-07-29,0,0.9,0,0.7,21,17.5
2013-07-29,2013-07-30,0,1,0,0.6,17.4,17.5
2013-07-30,2013-07-31,1,1,0,0.7,17,17.5
2013-07-31,2013-08-01,1.9,1.1,1.1,0.7,15.9,17.4
2013-08-01,2013-08-02,0,1.1,0,0.7,19.6,17.4
2013-08-02,2013-08-03,0,1.2,0,0.8,21.1,17.4
2013-08-03,2013-08-04,0,1.2,0,0.8,20.6,17.2
2013-08-04,2013-08-05,0,1.3,0,0.9,19.4,17.2
2013-08-05,2013-08-06,0,1.4,0,0.9,19.8,17.1
2013-08-06,2013-08-07,0,1.4,0,1,20.7,17.1
2013-08-07,2013-08-08,0.1,1.5,0,1,17,17
2013-08-08,2013-08-09,1.7,1.6,0.2,1.1,16.8,16.9
2013-08-09,2013-08-10,1.4,1.7,0.8,1.1,16.2,16.9
2013-08-10,2013-08-11,0.3,1.7,0.7,1.2,16.3,16.8
2013-08-11,2013-08-12,1.6,1.8,1.4,1.3,15.6,16.7
2013-08-12,2013-08-13,2,1.9,1.7,1.3,15.3,16.6
2013-08-13,2013-08-14,2.8,2,2.5,1.4,14.5,16.5
2013-08-14,2013-08-15,1.5,2,1.2,1.5,15.8,16.4
2013-08-15,2013-08-16,0.4,2.1,0.4,1.6,16.6,16.3
2013-08-16,2013-08-17,0,2.2,0,1.7,18,16.3
2013-08-17,2013-08-18,0,2.3,0,1.8,18.1,16.2
2013-08-18,2013-08-19,0.1,2.4,0.2,1.9,16.8,16
2013-08-19,2013-08-20,0.2,2.5,0.7,2,16.3,15.8
2013-08-20,2013-08-21,0,2.7,0.7,2.1,16.3,15.7
2013-08-21,2013-08-22,1.2,2.8,1.5,2.2,15.5,15.5
2013-08-22,2013-08-23,3.8,3,4.2,2.3,12.8,15.3
2013-08-23,2013-08-24,3.6,3.1,4.1,2.4,12.9,15.1
2013-08-24,2013-08-25,2.2,3.2,2.7,2.5,14.3,14.9
2013-08-25,2013-08-26,0.7,3.3,1.3,2.6,15.7,14.7
2013-08-26,2013-08-27,0,3.5,0.1,2.8,16.9,14.5
2013-08-27,2013-08-28,0.2,3.6,0.1,2.9,16.9,14.3
2013-08-28,2013-08-29,2.7,3.7,2,3,15,14.1
2013-08-29,2013-08-30,3.9,4,2.8,3.1,14.2,13.9
2013-08-30,2013-08-31,3.1,4.2,2.1,3.3,14.9,13.8
2013-08-31,2013-09-01,4.1,4.3,3.4,3.6,13.6,13.7
2013-09-01,2013-09-02,5.8,4.6,5.2,3.7,11.8,13.6
2013-09-02,2013-09-03,4.7,4.8,4,3.8,13,13.4
2013-09-03,2013-09-04,2.5,5,1.7,3.9,15.3,13.2
2013-09-04,2013-09-05,1.3,5.1,0.7,4,16.3,13
2013-09-05,2013-09-06,1.6,5.4,0.9,4.3,16.1,12.8
2013-09-06,2013-09-07,1.2,5.6,0.5,4.4,16.5,12.6
2013-09-07,2013-09-08,1.2,5.8,0.7,4.5,16.3,12.5
2013-09-08,2013-09-09,3.4,6,3.1,4.7,13.9,12.3
2013-09-09,2013-09-10,2,6.1,0.6,4.9,16.4,12.2
2013-09-10,2013-09-11,2,6.3,1,5,16,12.1
2013-09-11,2013-09-12,3.2,6.5,2,5.2,15,11.9
2013-09-12,2013-09-13,3.8,6.6,2.7,5.3,14.3,11.8
2013-09-13,2013-09-14,3.8,6.8,2.1,5.6,14.9,11.6
2013-09-14,2013-09-15,4,7.1,2.4,5.7,14.6,11.5
2013-09-15,2013-09-16,3.8,7.3,2.8,5.9,14.2,11.3
2013-09-16,2013-09-17,6.7,7.4,6.3,6,10.7,11.2
2013-09-17,2013-09-18,7.5,7.7,5.9,6.1,11.1,11
2013-09-18,2013-09-19,9.1,7.9,7.4,6.3,9.6,10.9
2013-09-19,2013-09-20,7.5,8.1,6.3,6.5,10.7,10.6
2013-09-20,2013-09-21,7.3,8.2,6.3,6.6,10.7,10.4
2013-09-21,2013-09-22,7.4,8.4,6.4,6.8,10.6,10.3
2013-09-22,2013-09-23,9.4,8.6,7.3,6.9,9.7,10.1
2013-09-23,2013-09-24,11.7,8.8,9.8,7.1,7.2,9.9
2013-09-24,2013-09-25,14.3,9,12.5,7.2,4.5,9.8
2013-09-25,2013-09-26,14.6,9.3,12.9,7.3,4.1,9.6
2013-09-26,2013-09-27,13.1,9.5,11,7.5,6,9.4
2013-09-27,2013-09-28,12.3,9.7,10,7.6,7,9.3
2013-09-28,2013-09-29,12.2,9.9,10.2,7.8,6.8,9.1
2013-09-29,2013-09-30,12.1,10,9.7,7.9,7.3,8.9
2013-09-30,2013-10-01,14.3,10.2,13.2,8.1,3.8,8.8
2013-10-01,2013-10-02,14.4,10.4,11.7,8.3,5.3,8.7
2013-10-02,2013-10-03,12.5,10.6,10.6,8.4,6.4,8.5
2013-10-03,2013-10-04,11.4,10.8,9.2,8.6,7.8,8.3
2013-10-04,2013-10-05,10.2,11,7.1,8.8,9.9,8.2
2013-10-05,2013-10-06,10.2,11.2,8.2,8.9,8.8,8
2013-10-06,2013-10-07,6.2,11.4,3.4,9.1,13.6,7.8
2013-10-07,2013-10-08,5.7,11.6,2.7,9.3,14.3,7.6
2013-10-08,2013-10-09,6.9,11.8,4.5,9.4,12.5,7.4
2013-10-09,2013-10-10,10.4,12,8.1,9.6,8.9,7.3
2013-10-10,2013-10-11,12.8,12.2,11.7,9.7,5.3,7.1
2013-10-11,2013-10-12,12.8,12.4,10.6,9.9,6.4,7
2013-10-12,2013-10-13,12.4,12.6,10.6,10,6.4,6.8
2013-10-13,2013-10-14,12.2,12.8,9.7,10.2,7.3,6.7
2013-10-14,2013-10-15,12.1,13,10.2,10.4,6.8,6.5
2013-10-15,2013-10-16,14.5,13.2,13.3,10.6,3.7,6.3
2013-10-16,2013-10-17,14.6,13.4,11.6,10.7,5.4,6.2
2013-10-17,2013-10-18,18.2,13.6,15.2,10.9,1.8,6
2013-10-18,2013-10-19,18.8,13.8,16,11.1,1,5.8
2013-10-19,2013-10-20,21.5,14,18.6,11.2,-1.6,5.8
2013-10-20,2013-10-21,21.5,14.2,18,11.4,-1,5.6
2013-10-21,2013-10-22,16.1,14.4,10.5,11.6,6.5,5.5
2013-10-22,2013-10-23,8.6,14.5,4.4,11.8,12.6,5.3
2013-10-23,2013-10-24,8.5,14.7,5.5,11.9,11.5,5.1
2013-10-24,2013-10-25,11.8,14.9,10,12.1,7,5
2013-10-25,2013-10-26,11.1,15,6.5,12.3,10.5,4.8
2013-10-26,2013-10-27,8.2,15.2,5,12.4,12,4.7
2013-10-27,2013-10-28,9.3,15.4,6.6,12.6,10.4,4.5
2013-10-28,2013-10-29,10.8,15.6,7.8,12.8,9.2,4.4
2013-10-29,2013-10-30,12.4,15.8,10.4,13,6.6,4.2
2013-10-30,2013-10-31,14.8,15.9,11,13.1,6,4.1
2013-10-31,2013-11-01,12.7,16.1,9.7,13.3,7.3,3.9
2013-11-01,2013-11-02,14.3,16.3,11.3,13.5,5.7,3.7
2013-11-02,2013-11-03,15.5,16.5,12.2,13.6,4.8,3.6
2013-11-03,2013-11-04,14.3,16.7,11.6,13.8,5.4,3.4
2013-11-04,2013-11-05,16.1,16.8,13,13.9,4,3.2
2013-11-05,2013-11-06,16.3,17,13.3,13.9,3.7,3.1
2013-11-06,2013-11-07,16.2,17.2,13.2,14.1,3.8,2.9
2013-11-07,2013-11-08,15.4,17.4,11.7,14.2,5.3,2.8
2013-11-08,2013-11-09,15,17.5,12.2,14.4,4.8,2.7
2013-11-09,2013-11-10,15.9,17.7,13,14.6,4,2.6
2013-11-10,2013-11-11,19,17.8,16.7,14.7,0.3,2.4
2013-11-11,2013-11-12,16.6,18,11.1,14.9,5.9,2.2
2013-11-12,2013-11-13,16.1,18.2,13.3,15,3.7,2.1
2013-11-13,2013-11-14,18.8,18.3,15.9,15.2,1.1,1.9
2013-11-14,2013-11-15,16,18.5,11.2,15.2,5.8,1.8
2013-11-15,2013-11-16,13,18.7,8.5,15.4,8.5,1.7
2013-11-16,2013-11-17,14.3,18.9,12.7,15.6,4.3,1.5
2013-11-17,2013-11-18,17.3,19,12.8,15.7,4.2,1.4
2013-11-18,2013-11-19,15.1,19.2,11.4,15.8,5.6,1.2
2013-11-19,2013-11-20,19.2,19.4,17.3,16,-0.3,1.1
2013-11-20,2013-11-21,18.8,19.5,14.4,16.1,2.6,0.9
2013-11-21,2013-11-22,19.6,19.7,17.2,16.3,-0.2,0.8
2013-11-22,2013-11-23,21.7,19.9,17.9,16.4,-0.9,0.6
2013-11-23,2013-11-24,21.6,20,18.5,16.6,-1.5,0.5
2013-11-24,2013-11-25,22.4,20.1,18.5,16.7,-1.5,0.4
2013-11-25,2013-11-26,23,20.2,18.4,16.8,-1.4,0.2
2013-11-26,2013-11-27,17.5,20.4,11.8,17,5.2,0.1
2013-11-27,2013-11-28,16.7,20.5,12.4,17.1,4.6,-0.1
2013-11-28,2013-11-29,20.2,20.6,18.2,17.2,-1.2,-0.2
2013-11-29,2013-11-30,23.9,20.7,19.9,17.4,-2.9,-0.3
2013-11-30,2013-12-01,20,20.9,13.5,17.5,3.5,-0.5
2013-12-01,2013-12-02,20.2,21,16.4,17.6,0.6,-0.6
2013-12-02,2013-12-03,17.6,21.1,12.3,17.7,4.7,-0.7
2013-12-03,2013-12-04,19.1,21.3,16.4,17.8,0.6,-0.8
2013-12-04,2013-12-05,20.1,21.4,15.5,18,1.5,-1
2013-12-05,2013-12-06,21.4,21.5,16.8,18.1,0.2,-1.1
2013-12-06,2013-12-07,26.8,21.5,21.9,18.2,-4.9,-1.2
2013-12-07,2013-12-08,28.8,21.7,25.4,18.3,-8.4,-1.3
2013-12-08,2013-12-09,26.4,21.8,22.5,18.4,-5.5,-1.4
2013-12-09,2013-12-10,22.2,21.9,16.4,18.4,0.6,-1.5
2013-12-10,2013-12-11,17,22,12.6,18.5,4.4,-1.6
2013-12-11,2013-12-12,15.7,22.1,10.4,18.6,6.6,-1.7
2013-12-12,2013-12-13,18.1,22.2,16.1,18.7,0.9,-1.8
2013-12-13,2013-12-14,21.2,22.4,16.9,18.8,0.1,-1.9
2013-12-14,2013-12-15,17.8,22.5,13.3,18.9,3.7,-1.9
2013-12-15,2013-12-16,16.1,22.6,11.1,19,5.9,-2
2013-12-16,2013-12-17,16,22.7,12.7,19.1,4.3,-2.1
2013-12-17,2013-12-18,18.5,22.6,15.7,19.2,1.3,-2.2
2013-12-18,2013-12-19,17.1,22.7,12.7,19.3,4.3,-2.3
2013-12-19,2013-12-20,17.3,22.8,13.6,19.3,3.4,-2.4
2013-12-20,2013-12-21,17.3,22.9,12.2,19.4,4.8,-2.5
2013-12-21,2013-12-22,16,23,11,19.5,6,-2.5
2013-12-22,2013-12-23,17.2,23.1,13,19.6,4,-2.6
2013-12-23,2013-12-24,16.9,23,11.7,19.6,5.3,-2.6
2013-12-24,2013-12-25,14.9,23.1,10.6,19.6,6.4,-2.7
2013-12-25,2013-12-26,16.8,23.2,14.4,19.7,2.6,-2.7
2013-12-26,2013-12-27,19,23.2,15.3,19.7,1.7,-2.8
2013-12-27,2013-12-28,16.8,23.3,11.9,19.8,5.1,-2.7
2013-12-28,2013-12-29,17.3,23.4,13.4,19.8,3.6,-2.8
2013-12-29,2013-12-30,18.8,23.4,15.5,19.8,1.5,-2.7
2013-12-30,2013-12-31,18.9,23.5,13.9,19.7,3.1,-2.8
2013-12-31,2014-01-01,18.3,23.3,14.7,19.5,2.3,-2.3
2014-01-01,2014-01-02,17.5,23.4,13.6,19.6,3.4,-2.4
2014-01-02,2014-01-03,17,23.3,13.4,19.7,3.6,-2.4
2014-01-03,2014-01-04,16.1,23.4,12.5,19.7,4.5,-2.5
2014-01-04,2014-01-05,17.3,23.4,14.7,19.8,2.3,-2.5
2014-01-05,2014-01-06,17.4,23.5,13.7,19.8,3.3,-2.6
2014-01-06,2014-01-07,15.6,23.5,11.2,19.9,5.8,-2.7
2014-01-07,2014-01-08,14.6,23.5,11.1,19.9,5.9,-2.7
2014-01-08,2014-01-09,14.8,23.6,11.9,19.9,5.1,-2.7
2014-01-09,2014-01-10,21.2,23.6,18.2,19.9,-1.2,-2.8
2014-01-10,2014-01-11,24.9,23.6,21.4,19.9,-4.4,-2.8
2014-01-11,2014-01-12,28.9,23.7,25.4,19.9,-8.4,-2.9
2014-01-12,2014-01-13,30.6,23.7,26.1,20,-9.1,-2.9
